,LOC,ADDR,CCTV_YN,CCTV_CNT,ROAD_BT,LATITUDE,LONGITUDE
275,이천어린이집,경기도 이천시 창전동 139번지,Y,2,9,37.2822977656,127.4457782339
276,산들어린이집,경기도 이천시 송정동 52-3번지,Y,1,5,37.2980996863,127.4473061070
277,어린왕자어린이집,경기도 이천시 부발읍 신하리 235-1번지,Y,1,6,37.2656337,127.4759522
278,으뜸펀키즈 어린이집,경기도 이천시 증포동 159-2번지,Y,1,6,37.2893454565,127.4557618455
279,창조아트 어린이집,경기도 이천시 백사면 모전리 581-8번지,Y,1,6,37.3015496350,127.4730286
280,하이어린이집,경기도 이천시 부발읍 신하리 351-5번지,Y,1,5,37.2625029401,127.4845407368
281,효자초등학교,경기도 용인시 수지구 성복동 732번지,Y,1,7~18,37.3171698,127.0674995
282,소현초등학교,경기도 용인시 수지구 상현동 854번지,Y,3,6~9,37.3019401,127.0922281
283,성산초등학교,경기도 용인시 처인구 유방동 317-2번지,Y,3,3~6,37.2586127,127.2155939
284,삼가초등학교,경기도 용인시 처인구 삼가동 555번지,Y,2,8~12,37.2365888,127.1706606
285,둔전초등학교,경기도 용인시 처인구 포곡읍 둔전리 108-10번지,Y,1,12,37.2685205,127.2252819
286,홍천초등학교,경기도 용인시 수지구 신봉동 910번지,Y,1,7,37.3266842,127.0799012
287,손곡초등학교,경기도 용인시 수지구 동천동 867번지,Y,2,7~14,37.3366816,127.0951277
288,조이플키즈어린이집,경기도 이천시 부발읍 아미리 635-4번지,Y,1,6,37.2544590137,127.4940118375
289,아미어린이집,경기도 이천시 대월면 사동리 441-2번지,N,0,5,37.2444290792,127.4852146
290,그린나라유치원,경기도 이천시 갈산동 87-3번지,Y,1,6,37.2809157,127.4649348
291,장호원유치원,경기도 이천시 장호원읍 장호원리 102-5번지,Y,1,12,37.1159108801,127.6287125470
292,토마토유치원,경기도 이천시 부발읍 산촌리 444번지,Y,1,6,37.2696651568,127.4904718202
293,이천남초교,경기도 이천시 중리동 455번지,Y,3,6,37.2769752205,127.4436586369
294,장호원초교,경기도 이천시 장호원읍 장호원리 104번지,Y,3,12,37.1157574531,127.6277391595
295,도암초교,경기도 이천시 신둔면 도암리 358번지,Y,1,6,37.3186802783,127.4422159213
296,마장초교,경기도 이천시 마장면 오천리 71번지,Y,1,12,37.2471484860,127.3581623060
297,신릉초등학교,경기도 용인시 기흥구 신갈동 686번지,Y,1,15,37.2900337,127.1148993
298,신촌초등학교,경기도 용인시 수지구 죽전동 1299번지,Y,2,8,37.3229334,127.113785
299,독정초등학교,경기도 용인시 기흥구 보정동 1256번지,Y,1,21,37.3185773,127.1162062
300,지곡초등학교,경기도 용인시 기흥구 지곡동 703번지,Y,1,11,37.2519595,127.1383273
301,현암초등학교,경기도 용인시 수지구 죽전동 1229번지,Y,3,8~15,37.3290314,127.1246938
302,이동초등학교,경기도 용인시 처인구 이동읍 천리 1131번지,Y,1,6~8,37.1907419,127.2036111
303,신일초등학교,경기도 용인시 수지구 신봉동 920번지,Y,1,7~17,37.3290824,127.0777284
304,동막초등학교,경기도 용인시 기흥구 동백동 576번지,Y,1,14,37.2858752,127.1553407
305,동백초등학교,경기도 용인시 기흥구 동백동 658번지,Y,1,21,37.2803271,127.1563712
306,석성초등학교,경기도 용인시 기흥구 중동 955번지,Y,1,21,37.2701789,127.1582804
307,좌항초등학교,경기도 용인시 처인구 원삼면 좌항리 126-4번지,Y,1,6~8,37.2015085,127.3205268
308,백봉초등학교,경기도 용인시 처인구 백암면 백봉리 192번지,Y,2,4~6,37.1379365,127.4002619
309,장평초등학교,경기도 용인시 처인구 백암면 장평리 658번지,Y,1,7,37.1187423,127.377702
310,단월초교,경기도 이천시 단월동 182-3번지,Y,1,6,37.2275679865,127.4517073852
311,갈곡초등학교,경기도 용인시 기흥구 구갈동 601번지,Y,1,21,37.2711969,127.1335505
312,백사초교,경기도 이천시 백사면 현방리 87-8번지,Y,1,6,37.3386660041,127.4895569823
313,팽성초등학교,경기도 평택시 팽성읍 송화리 233-1번지,Y,2, ,36.9506939,127.051582
314,효덕초등학교,경기도 평택시 고덕면 방축리 643-1번지,Y,3, ,37.016566,127.035954
315,현촌초등학교,경기도 평택시 용이동 593-1번지,Y,2, ,36.989128,127.079132
316,청아초등학교,경기도 평택시 청북읍 옥길리 1136번지,Y,3, ,37.0233373,126.9159188
317,행복한아이유치원,경기도 평택시 비전동 867-1번지,Y,2, ,36.997461,127.113536
318,엔젤라유치원,경기도 평택시 서정동 85-4번지,Y,1, ,37.070954,127.056076
319,팽성유치원,경기도 평택시 팽성읍 객사리 83-3번지,Y,1, ,36.9659085,127.065374
320,이황초교,경기도 이천시 장호원읍 이황리 159번지,Y,1,12,37.1456106,127.587726
321,도지초교,경기도 이천시 백사면 도지리 410번지,Y,2,6,37.3085047929,127.4830706
322,부발초교,경기도 이천시 부발읍 무촌리 195-5번지,Y,2,6,37.2866778,127.4887461546
323,송곡초교,경기도 이천시 모가면 송곡리 295-2번지,Y,1,6,37.1524161,127.4839228755
324,매곡초교,경기도 이천시 호법면 매곡리 188-1번지,Y,1,12,37.2146134773,127.3945153092
325,한내초교,경기도 이천시 증포동 70-5번지,Y,1,6,37.2904116605,127.4615017170
326,아이들천국(꿈초롱)유치원,경기도 평택시 세교동 559번지 개나리아파트,Y,3, ,37.000886,127.082116
327,한스유치원,경기도 평택시 이충동 125-13번지,Y,1, ,37.054564,127.071413
328,반디유치원,경기도 평택시 이충동 612-3번지,Y,1, ,37.051408,127.0571016
329,대서초교,경기도 이천시 장호원읍 대서리 14-1번지,Y,1,6,37.1135404,127.575993
330,안흥초교,경기도 이천시 안흥동 344-1번지,Y,1,12,37.2806141395,127.4563135827
331,증포초교,경기도 이천시 증포동 477번지,Y,1,12,37.2941985144,127.4571354576
332,아이랜드어린이집,경기도 이천시 모가면 진가리 211-5번지,Y,1,6,37.1780377936,127.4769602
333,창의나라어린이집,경기도 이천시 관고동 232-12번지,Y,2,6,37.2796164,127.435082
334,우진어린이집,경기도 이천시 대월면 대흥리 361-1번지,Y,1,9,37.2323498245,127.4767570728
335,이천초교,경기도 이천시 창전동 421-21번지,Y,1,6,37.2840120061,127.4422413
336,화성초등학교,경기도 오산시 수청동 47-1번지,Y,3,12,37.16477326,127.0691922
337,양산초등학교,경기도 오산시 양산동 667-3번지,Y,2,9,37.19720906,127.0321039
338,세미초등학교,경기도 오산시 내삼미동 896번지,N,1,15,37.17448215,127.0643862
339,노틀담유치원,경기도 오산시 청학동 73-1번지 노틀담수녀원,Y,1,22,37.15355308,127.0559346
340,평택소화유치원,경기도 평택시 비전동 626-31번지,Y,1, ,36.996418,127.090402
341,전원유치원,경기도 평택시 독곡동 289-6번지,Y,1, ,37.085946,127.067294
342,안중유치원,경기도 평택시 안중읍 안중리 148-7번지,Y,1, ,36.989513,126.940088
343,안중삼성유치원,경기도 평택시 안중읍 금곡리 381번지,Y,1, ,36.9965562,126.9437558
344,신동아유치원,경기도 오산시 서동 125-2번지 신동아아파트,Y,1,6,37.14502734,127.0427409
345,자연과미술유치원,경기도 평택시 이충동 372번지,N,, ,37.0545544,127.0640864
346,송탄중앙어린이집,경기도 평택시 독곡동 403-3,Y,1, ,37.082648,127.059544
347,한울애어린이집,경기도 평택시 지산동 793-14번지,Y,1, ,37.076374,127.0583968
348,맑고향기로운어린이집,경기도 평택시 비전동 263번지,Y,2, ,36.996877,127.101129
349,경기엘림어린이집,경기도 평택시 안중읍 대반리 371-3번지,Y,1, ,36.980274,126.945307
350,시립현덕어린이집,경기도 평택시 현덕면 인광리 405-74번지,Y,1, ,36.966034,126.921906
351,라움어린이집,경기도 평택시 동삭동 342-2번지,Y,1, ,37.0208196,127.095829
352,혜명유치원,경기도 오산시 오산동 794-2번지 혜명유치원,Y,1,13,37.1374371,127.0671955
353,해에게서소년에게 유치원,경기도 오산시 은계동 72-7번지 해에게서소년에게어린이집,Y,1,6,37.16123671,127.070584
354,오르다유치원,경기도 오산시 원동 121-1번지,Y,1,6,37.14391269,127.0795105
355,베스트어린이집,경기도 오산시 외삼미동 158-4번지,Y,1,3,37.197877,127.0614234
356,시립매홀어린이집,경기도 오산시 수청동 557번지,Y,1,13,37.17202696,127.0588254
357,새싹뜰어린이집,경기도 오산시 은계동 20-1번지,Y,1,7,37.162625,127.073557
358,시립나눔이보듬이어린이집,경기도 오산시 가장동 375-5번지,Y,1,15,37.1624049,127.040123
359,지구촌어린이집,경기도 오산시 은계동 78번지,Y,1,6,37.1607324,127.072015
360,영락어린이집,경기도 오산시 궐동 55-7번지,Y,1,6,37.15771308,127.0683167
361,좋은아이어린이집,경기도 오산시 수청동 407-4번지,Y,1,5,37.164621,127.0609014
362,리틀램어린이집,경기도 오산시 벌음동 329번지,N,0,3,37.142546,127.035169
363,아이마루어린이집,경기도 오산시 갈곶동 270-1번지,N,0,6,37.131331,127.070859
364,숲속사랑 유치원,경기도 오산시 내삼미동 859-14번지 숲속사랑유치원,Y,1,12,37.17452569,127.0567516
365,뿌리 유치원,경기도 오산시 양산동 359-3번지 양산새마을금고,Y,1,4,37.19600682,127.0256784
366,지예뜰유치원,경기도 오산시 원동 639-13번지,Y,1,6,37.13756982,127.0838707
367,시립수청어린이집,경기도 오산시 내삼미동 879번지,Y,2,6,37.1741988,127.0549003
368,로뎀장애아전담 어린이집,경기도 오산시 궐동 55-21번지,Y,1,4,37.15770546,127.069042
369,하얀뜰어린이집,경기도 오산시 갈곶동 273-19번지,Y,1,3,37.13167054,127.0715434
370,시립예일어린이집,경기도 오산시 갈곶동 106번지,Y,1,6,37.1351622,127.0668153
371,동부어린이집,경기도 오산시 은계동 2-5번지,N,0,4,37.1631209,127.0753106
372,나리어린이집,경기도 오산시 오산동 25번지,Y,1,17,37.15936876,127.0778335
373,그린어린이집,경기도 오산시 오산동 861-14번지,N,0,4,37.1497758,127.0696108
374,아이사랑어린이집,경기도 오산시 원동 494-2번지,Y,1,6,37.1339152,127.073235
375,해오름어린이집,경기도 오산시 청호동 40-1번지,Y,1,6,37.1323452,127.0843344
376,행복아이 어린이집,경기도 오산시 누읍동 629-6번지,Y,1,6,37.13946141,127.053947
377,오산생명숲어린이집,경기도 오산시 금암동 520번지,Y,1,6,37.17379018,127.0492745
378,미래숲어린이집,경기도 오산시 서동 129-10번지,Y,1,6,37.14532588,127.044384
379,세교복지타운어린이집,경기도 오산시 원동 404-10번지,Y,1,15,37.1385649549,127.0723782500
380,오산대유치원,경기도 오산시 청학동 17번지 오산대학,N,0,6,37.15356744,127.0632067
381,혜명유치원,경기도 오산시 오산동 794-2번지 혜명유치원,Y,1,13,37.1374371,127.0671955
382,해에게서소년에게 유치원,경기도 오산시 은계동 72-7번지 해에게서소년에게어린이집,Y,1,6,37.16123671,127.070584
383,성호초등학교,경기도 오산시 오산동 862-1번지,Y,2,12,37.15047785,127.0709531
384,오산고현초등학교,경기도 오산시 고현동 92번지,Y,2,12,37.13341682,127.0851446
385,오산원일초등학교,경기도 오산시 원동 360-19번지,Y,2,12,37.13920332,127.0716946
386,운천초등학교,경기도 오산시 부산동 778-4번지,Y,1,12,37.15595067,127.0797617
387,금암초등학교,경기도 오산시 금암동 510번지,Y,2,6,37.17873366,127.043949
388,양산초등학교,경기도 오산시 양산동 667-3번지,Y,2,9,37.19720906,127.0321039
389,세미초등학교,경기도 오산시 내삼미동 896번지,N,1,15,37.17448215,127.0643862
390,드림아이 유치원,경기도 오산시 오산동 919-16번지 미앤미피부관리센타,Y,1,4,37.15640975,127.077747
391,광성초등학교,경기도 오산시 세교동 623번지,Y,2,12,37.1841969,127.0397087
392,오산초등학교,경기도 오산시 가수동 76번지,Y,3,6,37.14515778,127.0501654
393,서 초등학교,경기도 의정부시 가능동 834번지,Y,2, ,37.741102,127.038645
394,송산초등학교,경기도 의정부시 민락동 846번지,Y,1, ,37.738098,127.0336819
395,송양초등학교,경기도 의정부시 낙양동 753번지,Y,1, ,37.753239,127.111981
396,신동초등학교,경기도 의정부시 신곡동 561번지,Y,2, ,37.739903,127.055011
397,라트어린이집,경기도 의정부시 낙양동 714번지,Y,1, ,37.748184,127.1066604
398,오동초등학교,경기도 의정부시 민락동 735-6번지,Y,2, ,37.742795,127.090422
399,용현초등학교,경기도 의정부시 용현동 5-1번지,Y,2, ,37.738809,127.087218
400,예대어린이집,경기도 의정부시 금오동 464-2번지,Y,1, ,37.7481486,127.0592185
401,산새어린이집,경기도 의정부시 신곡동 353-43번지,Y,1, ,37.7310544,127.0603265
402,의정부초등학교,경기도 의정부시 신곡동 420-3번지,Y,2, ,37.734991,127.058611
403,중앙초등학교,경기도 의정부시 의정부동 224번지,Y,2, ,37.738098,127.033682
404,청룡초등학교,경기도 의정부시 신곡동 702-1번지,Y,2, ,37.733008,127.055351
405,호동초등학교,경기도 의정부시 호원동 350-1번지,Y,2, ,37.729676,127.042697
406,중앙어린이집,경기도 의정부시 신곡동 115번지,Y,1, ,37.746117,127.0661556
407,호암초등학교,경기도 의정부시 호원동 226-14번지,Y,2, ,37.704849,127.046118
408,귀복유치원,경기도 의정부시 가능동 352-7번지,Y,1, ,37.7528826,127.0330618
409,봉화유치원,경기도 의정부시 용현동 390-6번지,Y,1, ,37.7382665,127.0767967
410,두레자연유치원,경기도 구리시 교문동 702번지,N,0,8,37.583796,127.125011
411,가사초등학교,경기도 평택시 현덕면 권관리 2-43번지,Y,2, ,36.938494,126.917183
412,청북초등학교,경기도 평택시 청북읍 현곡리 221번지,Y,2, ,37.043226,126.935487
413,별내초등학교(병설),경기도 남양주시 별내면 청학리 408-2번지,Y,3,6,37.7114026,127.1184248
414,가양초등학교,경기도 남양주시 수동면 수산리 12-2번지,Y,4,7,37.7330035,127.2933922
415,세교초등학교,경기도 평택시 세교동 556번지,Y,4, ,37.001984,127.082953
416,종덕초등학교,경기도 평택시 고덕면 두릉리 608-1번지,Y,2, ,37.057144,127.016217
417,진위초 산대분교,경기도 평택시 진위면 은산리 403,Y,3, ,37.083949,127.121219
418,수동초등학교(병설),경기도 남양주시 수동면 입석리 458-1번지,Y,3,7,37.7119096,127.3231875
419,조안초등학교(병설),경기도 남양주시 조안면 조안리 47번지,Y,4,7,37.5464833,127.3004449
420,희소유치원,경기도 용인시 수지구 죽전동 306-5번지,Y,1,15,37.3312665,127.1171014
421,아이원유치원,경기도 용인시 기흥구 마북동 165번지,Y,1,6,37.3021740,127.120598
422,푸른유치원,경기도 용인시 기흥구 언남동 329-2번지,Y,1,3,37.2965625,127.1205349
423,가람유치원,경기도 용인시 기흥구 영덕동 940번지,Y,1,7,37.2675671,127.0775433
424,조은유치원,경기도 용인시 처인구 운학동 695번지,Y,1,11,37.2238444,127.2265326
425,숲리라유치원,경기도 용인시 기흥구 영덕동 1133-1번지,Y,1,10,37.2727204,127.0932613
426,동백유치원,경기도 용인시 기흥구 중동 895번지,Y,1,14,37.2757499,127.1616972
427,숲속하늘 유치원,경기도 용인시 기흥구 중동 97-3번지,Y,1,6,37.2625476,127.1644738
428,한아름 유치원,경기도 용인시 기흥구 지곡동 546-4번지,Y,1,7,37.2493999,127.1293686
429,송화초등학교,경기도 평택시 팽성읍 송화리 783-6,Y,3, ,36.962716,127.057205
430,송현초등학교,경기도 평택시 지산동 675-19번지,Y,1, ,37.072697,127.067066
431,청옥초등학교,경기도 평택시 청북읍 옥길리 1103번지,Y,3, ,36.986443,126.913195
432,비전초등학교,경기도 평택시 비전동 428-5번지,Y,4, ,37.017915,127.088809
433,현일초등학교,경기도 평택시 안중읍 현화리 823-1번지,Y,2, ,36.985983,126.920061
434,오성초등학교,경기도 평택시 오성면 죽리 70번지,Y,2, ,37.008164,126.979156
435,동화어린이집,경기도 평택시 안중읍 학현리 22-47번지,Y,1, ,36.997447,126.929324
436,석성숲유치원,경기도 용인시 기흥구 중동 4-10번지,Y,1,5,37.2586398,127.1676532
437,해찬솔 어린이집,경기도 평택시 가재동 142-1번지,Y,1, ,37.038737,127.084468
438,야호 어린이집,경기도 평택시 비전동 225-25번지,Y,1, ,36.992906,127.097262
